t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20,mu_21,nu_21,tau_21
0.328742,-4.690363452108375,-0.021555965171550666,10.156113555272924,0.8659267512928845,0.017732897829908462,0.4978738757320433,0.04447630125588625,2.711713337467009,-0.13154604963044572,0.4875008144082512,-0.49698212302526185,0.6761991728982907,0.2926774843633324,13.544966667107525,0.35568896772741715,-2.088988941763381,-0.13572576528809885,-0.10565547258581154,-0.0002649278880293867,3.313122483920324,3.3131188389835593,3.3131030711744396,3.3131157232381896,0.9958796283734525,0.00045049403227944584,0.049133242305356296,0.9992209977163,7.983926798177672e-05,0.04522942630008847,0.9993728206525008,6.49617868001393e-05,0.04504203149398145,0.9995930901278174,4.012186210484585e-05,0.045039564166190635,0.9997666062269094,2.326255496086412e-05,0.04545604658755968,0.9997776172549541,2.2254503058677425e-05,0.04500480911848783,0.999788472157751,2.1295516349796692e-05,0.04499506192272089,0.9997993430085151,2.0332472018519422e-05,0.04496604602613963,0.9998102600715237,1.9357658512271524e-05,0.044952413971035145,0.9998212263111325,1.8372293144993156e-05,0.044993848878475524,0.9998322426679052,1.738022815397981e-05,0.04499437897602475,0.9998433569672961,1.63723181990792e-05,0.04499833823469505,0.9998546502715676,1.5333175628139897e-05,0.04500228437623618,0.9998664220017945,1.4219416310359079e-05,0.044999572844642316,0.9998784412011387,1.3079468316869433e-05,0.04499370986429303,0.9998907574922757,1.18965394257052e-05,0.044965122915248255,0.9999034836773222,1.0651016204630233e-05,0.0449514855991914,0.9999167475349893,9.327717609501446e-06,0.044992540406182766,0.9999307609199295,7.903298168599654e-06,0.044993008339165495,0.9999459712950952,6.314315301135735e-06,0.04499640224489656,0.999963377954707,4.4200538569747636e-06,0.04499820595839556,0.9999861915418801,1.8110331808705046e-06,0.04499817591754082
0.361616,-4.593912604109169,-0.025714252573177807,10.17103619129388,0.8602465888375102,0.012527954373798568,0.5069700194105828,0.052919091336281136,3.1569934035521086,-0.11985305614084071,0.4188269551880367,-0.5014440002097733,0.6727258328029245,0.2926687750685524,13.767398516927493,0.6505657281251488,-2.328169245131662,-0.1356971401478572,-0.10416721139789187,-5.9858714456094426e-05,3.331740117039135,3.3317352539635174,3.331730972987984,3.331737871075184,0.9954099159686227,0.0004697124048298434,0.04965246727126804,0.9991400333887573,8.096432754258646e-05,0.045233864480929364,0.9993072483403086,6.55723121920211e-05,0.04504434651063336,0.9995530787532059,4.001137461134274e-05,0.045039074063931435,0.9997433283464362,2.3277880473307464e-05,0.045453145310796306,0.9997553332971204,2.228395783345743e-05,0.04500471316313361,0.9997671235819455,2.1348575805467867e-05,0.044995004196738256,0.99977893499995,2.0408008565048666e-05,0.04496642054493696,0.9997908070212412,1.9453050282586598e-05,0.04494903208824205,0.9998027407982631,1.848551286920144e-05,0.04499366569632871,0.999814731841426,1.7510826478914945e-05,0.04499433583659437,0.9998268381958307,1.6518771465452667e-05,0.044998398757635526,0.9998391584703923,1.5491801175140154e-05,0.04500243097255124,0.9998520357437358,1.438625805847491e-05,0.044999600357374665,0.9998651839645913,1.325723654764759e-05,0.04499367251995602,0.9998786749027795,1.208258949639186e-05,0.044965507413304406,0.9998926435547493,1.084012257296107e-05,0.04494811564058351,0.9999072329174203,9.514617569087226e-06,0.04499237173908815,0.9999226771629438,8.08375698578532e-06,0.04499296785765395,0.9999394912040195,6.480091075695531e-06,0.044996437845398196,0.9999588240386471,4.5539160598726104e-06,0.04499822398912228,0.9999843054023315,1.886139548648464e-06,0.044998176461616204
0.394491,-4.482702250067796,-0.029329378523733053,10.183572277894857,0.8544125573615401,0.007260210973564384,0.5159053585749647,0.06138698232039316,3.6095857407724177,-0.09846622237950463,0.34229023266903597,-0.5059049363654398,0.6693014181170035,0.2926668072606586,13.978411010642255,0.9533724077002402,-2.572046441280871,-0.13507407680918687,-0.1033789922193257,4.9930208475398326e-05,3.3503568067966785,3.3503503302388906,3.350353581656595,3.350358360548472,0.9949164629426743,0.0004934530259482926,0.05036055962485605,0.9990577022709877,8.233111776971676e-05,0.04524055769439371,0.9992409955687556,6.625277155297626e-05,0.045046749605136265,0.9995131698830457,3.9908870160054964e-05,0.045038618473770865,0.9997200235914314,2.3304755004734576e-05,0.04545132212438607,0.9997330088020131,2.232449510732202e-05,0.04500460539024589,0.9997457116880069,2.1411893938956935e-05,0.04499493232119775,0.9997584421814657,2.0492818484296008e-05,0.044966830109629985,0.9997712505155568,1.955650568442411e-05,0.0449446586811226,0.9997841353892133,1.8605409049806474e-05,0.0449934409571492,0.9997970851925381,1.7646648888260324e-05,0.044994277187954075,0.9998101692487302,1.666894710020238e-05,0.044998460604325816,0.9998235060899913,1.5652380401397575e-05,0.04500257894502891,0.9998374818540547,1.4553889681137522e-05,0.04499962031456688,0.9998517486490224,1.3435315568810442e-05,0.04499361978835739,0.9998664064481997,1.2268454579623364e-05,0.04496592544117639,0.9998816152269382,1.1028327810807758e-05,0.0449437531007541,0.9998975331680102,9.699749410028716e-06,0.044992161518517114,0.9999144154067567,8.261756186849524e-06,0.04499291123879014,0.9999328483548879,6.642849131315863e-06,0.04499647216342121,0.9999541399554034,4.684083243651665e-06,0.04499823985467307,0.9999823464587292,1.958943602219935e-06,0.044998174485990555
0.427365,-4.356498150789528,-0.032078358815712936,10.193460769048496,0.8484257254557322,0.0019318552332979872,0.5246782481129549,0.06987911015931321,4.0691149468278685,-0.06712485852547843,0.25773624021598096,-0.5103453898066458,0.6659029155131531,0.292668448676771,14.177666406950038,1.2638828721737856,-2.8203768525214667,-0.1342037900380158,-0.1023354277043866,0.00012991159664517592,3.368971484378524,3.3689630516608693,3.3689741668370647,3.3689781826767398,0.994393803196991,0.0005226597456833024,0.05134003277509624,0.9989737414860496,8.396078493807858e-05,0.045249779808636086,0.9991739860062323,6.700956252346242e-05,0.045049265923122396,0.999473355943615,3.981393943112366e-05,0.04503819326620473,0.9996966801770717,2.334341435976085e-05,0.04545057374362703,0.9997106321803344,2.2376621678752033e-05,0.04500448637671884,0.999724225697133,2.1485990873628315e-05,0.044994846029434765,0.9997378547350106,2.058744645527244e-05,0.04496729196858056,0.9997515818941393,1.966862141753538e-05,0.044938944714455975,0.9997654027376879,1.8732651525746846e-05,0.04499316907285567,0.9997792967632633,1.778842927448137e-05,0.044994202423382104,0.9997933455995629,1.682364916748245e-05,0.04499852423442554,0.9998076903295879,1.5815760403311823e-05,0.045002728773377514,0.9998227586192471,1.472323480759087e-05,0.044999632456674626,0.9998381340089788,1.3614640043580361e-05,0.044993551403275746,0.9998539513751449,1.2455073054914227e-05,0.04496639424197719,0.9998703986563462,1.1216570591846838e-05,0.04493804889873371,0.9998876491353365,9.884032673794164e-06,0.04499190416865745,0.9999059772572674,8.438149489355222e-06,0.044992837871224635,0.9999260450191731,6.803335715042793e-06,0.044996505362915766,0.9999493288116461,4.811143757185948e-06,0.04499825354544024,0.9999803166463881,2.0298123411477317e-06,0.044998169906609486
0.460239,-4.215078591343735,-0.03362975998681471,10.200435673736257,0.8422872136671965,-0.003454727778038543,0.5332869824494859,0.07839443678648608,4.535194516440226,-0.025575708743366163,0.16501858190491572,-0.5147572332585839,0.6625387192673466,0.29267271941775996,14.364831301117277,1.581856180293892,-3.072918198877024,-0.1333254548988635,-0.10008196133218955,0.00016891041719988746,3.3875811148634796,3.38757135597431,3.3875936538804523,3.3875976701261163,0.9938352008090615,0.0005586023879294539,0.05271765063000016,0.9988878628519487,8.587863410073095e-05,0.04526191871184718,0.999106137593783,6.784841244926218e-05,0.04505191852765675,0.9994336300020672,3.972594154760067e-05,0.04503779325476268,0.9996732861258835,2.339405118819247e-05,0.045450837590296334,0.9996881914150134,2.244076532108066e-05,0.04500435655942672,0.9997026544061703,2.1571290962493767e-05,0.04499474542966346,0.9997171624071303,2.0692327880026675e-05,0.044967825690572436,0.9997317920207428,1.9789873396364607e-05,0.04493135109269059,0.9997465349561901,1.8867781497480286e-05,0.04499284342826238,0.9997613599952133,1.7936768049952267e-05,0.04499411118103907,0.9997763620538057,1.698354575703772e-05,0.04499859021966572,0.9997917076836109,1.5982645976853243e-05,0.04500288089681133,0.9998078635476548,1.489507159203403e-05,0.04499963653422156,0.999824338025152,1.3795983827032312e-05,0.044993467481176726,0.9998413081613876,1.2643213757236796e-05,0.04496693336649099,0.9998589930376441,1.140561870222723e-05,0.04493046386993506,0.9998775809149282,1.0068220408376569e-05,0.04499159309080142,0.9998973636300732,8.613627194216551e-06,0.044992747394400366,0.999919082878749,6.962140424330327e-06,0.04499653770807642,0.9999443932511061,4.935560540163353e-06,0.044998265083639286,0.9999782176046227,2.099041765357095e-06,0.044998162662941696
0.493113,-4.058234744360564,-0.03364395232740463,10.204226319829019,0.8359979260192906,-0.008897124142604563,0.5417302247020032,0.08693184108043263,5.00742698391434,0.026426562049139415,0.06399882657448319,-0.5191402021375224,0.6592486039461961,0.2926782722141294,14.539578090325751,1.9070445539129535,-3.3294502000850663,-0.13341463864564324,-0.09425024512294918,-1.843968694243386e-05,3.406174792223375,3.406170693010102,3.40621224114006,3.406216967503624,0.9932321868461303,0.0006030139629312927,0.054673807385289395,0.9987997479569155,8.811489503331156e-05,0.04527750927802412,0.9990373631657753,6.877442800763682e-05,0.04505472616208016,0.9993939860118799,3.9643990187434034e-05,0.0450374107806461,0.999649829315768,2.3456810115575934e-05,0.045451968422891835,0.999665674142896,2.2517272117495368e-05,0.04500421624998604,0.999680986278895,2.1668127275382657e-05,0.04499463105563682,0.9996963546075007,2.0807799629722035e-05,0.04496845287911958,0.9997118713888046,1.9920631938085166e-05,0.04492097907217617,0.9997275237262433,1.9011229947169495e-05,0.04499245596112127,0.9997432678417586,1.809215345476657e-05,0.04499400369317923,0.9997592128612404,1.7149192565535757e-05,0.044998659367349196,0.9997755540600434,1.6153623567756867e-05,0.045003035645632794,0.999792793487301,1.507006035406532e-05,0.04499963230907024,0.9998103580324529,1.3979992698974148e-05,0.044993368573578746,0.9998284746480761,1.2833513311529928e-05,0.04496756438637586,0.9998473969280083,1.159610963577078e-05,0.04492009915214094,0.9998673279739091,1.0252941018906082e-05,0.04499122024862495,0.9998885748729714,8.788757101915528e-06,0.04499264004447063,0.9999119631454331,7.119733315552216e-06,0.04499656968860922,0.9999393355472439,5.057703862296797e-06,0.044998274557116455,0.9999760507288908,2.1668757318144392e-06,0.04499815273150105
0.525987,-3.8857710279629165,-0.03177337526760075,10.204557606398932,0.829558041929313,-0.014393284972003432,0.5500077111032722,0.0954902340947662,5.485404113871519,0.08911914342371771,-0.04545421539727061,-0.5235261028615984,0.6561502016829556,0.29267766602400563,14.70156072307166,2.2392230159304134,-3.5898406806934515,-0.14011895909956407,-0.0757851294602539,-0.0015561754769855042,3.4247032506051918,3.424749584686797,3.4248295781981146,3.424836149803648,0.9925738874574769,0.0006582993886532974,0.05737196221732806,0.9987090422710271,9.070568588836106e-05,0.04529727207692872,0.9989675710821049,6.97920836706369e-05,0.045057702854844686,0.9993544190718523,3.956694002749958e-05,0.04503703785777763,0.9996262975337917,2.353178197644223e-05,0.04545382451847742,0.9996430677397836,2.2606403112276666e-05,0.04500406574863488,0.9996592095360934,2.177674280156422e-05,0.04499450359670549,0.9996754205022473,2.0934105253402443e-05,0.04496919090936538,0.9996918102188679,2.0061169936827532e-05,0.04490622990674587,0.9997083603983259,1.9163327917282723e-05,0.044991997038647334,0.9997250128682029,1.825497355572372e-05,0.04499388068901978,0.9997418918152422,1.732104599827861e-05,0.044998732557071056,0.9997592248858966,1.632917414650308e-05,0.04500319326840646,0.9997775447273998,1.524875990120127e-05,0.04499961953423402,0.9997961908280814,1.4167204371396988e-05,0.044993255392704316,0.9998154481483805,1.302649969557333e-05,0.044968304640716716,0.9998356083505583,1.1788577450164282e-05,0.04490535581755898,0.9998568892474046,1.0438726504731504e-05,0.04499077603501471,0.9998796108610654,8.96401190597758e-06,0.04499251655695957,0.9999046866563166,7.27648911673991e-06,0.044996601853591174,0.9999341576737871,5.1778734568059445e-06,0.04499828206866009,0.999973817210061,2.2335188299309916e-06,0.044998140097854654
0.558862,-3.697505471562867,-0.02766279920387928,10.201150202182532,0.8229652298363287,-0.01994353073983563,0.5581225571999151,0.10406918374113856,5.968706294763589,0.16273182900780805,-0.1634673884688518,-0.5281324028179609,0.6536588254925455,0.2926265079860228,14.850625373514713,2.5782303041766323,-3.8540415239832075,-0.1295257615871842,-0.05617502441904428,0.0001395518741350178,3.4432828314611834,3.443266543708623,3.4434437252881445,3.443455262419458,0.9918460348821657,0.0007278525753112587,0.06064605195718636,0.9986153480446616,9.369422636567454e-05,0.04532218841555441,0.9988966659310768,7.090515102790588e-05,0.045060858351441364,0.9993149256980194,3.94933738328251e-05,0.045036667862922326,0.9996026785367413,2.3618997050024387e-05,0.04545637112128328,0.9996203594097427,2.270833004093516e-05,0.04500390548421116,0.9996373122470549,2.1897289038825637e-05,0.04499436337734723,0.9996543491060045,2.1071396242796748e-05,0.04497004975181844,0.9996715985523077,2.0211666560083808e-05,0.044883898270644214,0.9996890360864457,1.9324311880358494e-05,0.044991454188349614,0.9997065873458413,1.8425522361617537e-05,0.04499374283503852,0.9997243923462242,1.7499469017786136e-05,0.04499881057971998,0.9997427152073978,1.650967849878071e-05,0.045003354083024465,0.9997621130907931,1.5431636606790878e-05,0.04499959785142412,0.9997818327679262,1.435806015522077e-05,0.04499312828197007,0.9998022255416495,1.3222606730961965e-05,0.04496916405325422,0.9998236248796176,1.1983470940686408e-05,0.04488302847348139,0.9998462632153148,1.0626032089569039e-05,0.04499024800265544,0.9998704710731647,9.13978790036442e-06,0.04499237761255361,0.9998972539533041,7.432703012469191e-06,0.0449966346345022,0.9999288613599575,5.2963138295319076e-06,0.04499828765501358,0.9999715180646566,2.2991454041189057e-06,0.04499812468579073
0.591736,-3.4932699866218764,-0.02094952047374499,10.193720643312085,0.8162148202487917,-0.025545977624902235,0.5660810639264483,0.11266690007571427,6.456908858139538,0.24748911106256968,-0.2901659552996872,-0.5323904597845626,0.6518121159951802,0.2926310956435095,14.980523865587235,2.9194844551335217,-4.128309459421609,1.007532292732566,1.0435012063459108,0.22239198069151175,3.4620201336772882,3.4544178883842718,3.4620340514074903,3.462074337715278,0.9910294420325441,0.0008165928496214797,0.06414527047178041,0.9985182156723881,9.71323722733339e-05,0.045353529659017996,0.9988245493633531,7.211656772371317e-05,0.045064185205356135,0.9992755041072883,3.9421590731223474e-05,0.045036291367832076,0.9995789601194687,2.3718417273058685e-05,0.045459551455794944,0.9995975362790992,2.2823130643331214e-05,0.04500373597842358,0.9996152824249077,2.202982214704305e-05,0.04499421150531228,0.9996331293763878,2.121972961697246e-05,0.044971035838737496,0.9996512263445,2.0372207807684012e-05,0.04484640444689061,0.99966954176001,1.9494326435422083e-05,0.044990813165292576,0.9996879833435602,1.8604002281032978e-05,0.04499359203988611,0.99970670761514,1.7684731084168412e-05,0.04499889440377275,0.9997260197903253,1.669541707250944e-05,0.0450035182022784,0.9997464940216645,1.5619069128574227e-05,0.04499956704956881,0.999767279857118,1.4552910808274017e-05,0.044992988390588275,0.9997888033595845,1.3422182064897558e-05,0.04497014900812786,0.9998114437134283,1.2181166189352652e-05,0.04484553868464604,0.9998354479649993,1.0815250315560664e-05,0.044989621903955626,0.9998611546552523,9.316417912578682e-06,0.04499222513816117,0.9998896653526332,7.58860067080857e-06,0.04499666868004373,0.9999234481349266,5.413225030912776e-06,0.044998291458135824,0.9999691541586446,2.3639060121546044e-06,0.0449981065057547
0.62461,-3.272914293327285,-0.01126517234511562,10.18197883180873,0.8091368526415698,-0.030946413162306566,0.5741640014301458,0.12114660575153322,6.949381731701992,0.3434648534225088,-0.4258808635818164,-0.49926863254667886,0.6861163928192746,0.2999420561126547,15.091034445589328,3.239476934350928,-4.426106988188405,4.36048290706568,-0.08014387326054744,0.0012669226938196313,3.4806820818363873,3.465646323703302,3.4657002627017763,3.4806926748301232,0.9900975431879568,0.0009318988445875819,0.06775431446619301,0.9984171331494183,0.00010108252296996714,0.04539284108454808,0.9987511211094743,7.342825387887359e-05,0.045067647977886455,0.9992361544958338,3.9349611454555864e-05,0.04503589525767048,0.9995551301878156,2.3829931653069556e-05,0.045463160267873934,0.9995745854933379,2.2950785761574793e-05,0.045003557928424004,0.9995931081278039,2.2174297103756105e-05,0.044994051530315486,0.999611750314819,2.1379061568776454e-05,0.04497215162534273,0.9996306835604021,2.0542784098091656e-05,0.04477040887036646,0.9996498683342396,1.9673425770241227e-05,0.044990060546303286,0.9996691928184195,1.8790525140854878e-05,0.04499343217636472,0.9996888306102052,1.7877004934838923e-05,0.04499898517049548,0.9997091332214635,1.6886568861854748e-05,0.04500368515221329,0.9997306826700876,1.581135157713905e-05,0.04499952743150611,0.9997525278388747,1.4752018243043129e-05,0.044992839340536224,0.9997751778693024,1.3625490282312154e-05,0.04497126191254587,0.9997990617382184,1.2381975209783348e-05,0.04476956068619,0.9998244412436429,1.1006721356360573e-05,0.04498888424255547,0.9998516604749096,9.494180342964714e-06,0.04499206302588648,0.9998819210081338,7.744344499383273e-06,0.04499670492357082,0.9999179193644209,5.528770505680671e-06,0.04499829385835528,0.9999667262265033,2.4279321413683773e-06,0.04499808581010461
0.657484,-3.0363093306647597,0.0017510475076315658,10.165615914040728,0.801778522798297,-0.03516560263863505,0.5825154496573255,0.12880729514530248,7.445487553176081,0.44996009544564564,-0.5713856300856917,-0.3559212058057771,0.6834817263738833,0.2999837051941691,14.756489832166514,3.1836872757616153,-4.923376290137865,76.58234743731278,0.18887664603519952,-4.7897835402949724e-05,3.4993095357777597,3.243556317750773,3.243553118424739,3.499307965012199,0.9890123121617356,0.0010852310262211388,0.07140687924432416,0.9983115129926219,0.00010562015679617048,0.0454420396526284,0.9986762801376728,7.484097180135279e-05,0.045071190811812774,0.9991968792610826,3.9275234751210474e-05,0.045035468619864516,0.9995311768141897,2.3953373625709106e-05,0.04546712025917962,0.9995514942887205,2.30912046173195e-05,0.045003372429183446,0.9995707775631969,2.2330564607020948e-05,0.04499388733871744,0.9995902010777523,2.154923706644527e-05,0.044973387017400425,0.9996099602759714,2.07232844305518e-05,0.044536385004610664,0.9996300067578285,1.9861576411054756e-05,0.04498918181192974,0.999650207702599,1.8985115820136666e-05,0.0449932676015472,0.9996707542434631,1.807636674217172e-05,0.04499908379295879,0.9996920499966687,1.7083224794623866e-05,0.04500385419880367,0.9997146739631417,1.6008706945609867e-05,0.04499947946110921,0.9997375722829527,1.4955555922348645e-05,0.04499268508846176,0.999761345156641,1.3832712661054899e-05,0.04497249267339945,0.9997864755863456,1.258615187286316e-05,0.0445357492658389,0.9998132405025244,1.1200741118638707e-05,0.04498802039015263,0.9998419871688786,9.67330603093924e-06,0.04499189565030335,0.9998740209699825,7.900038151465427e-06,0.04499674412282695,0.9999122762805943,5.643083826531519e-06,0.04499829522613733,0.9999642348866518,2.4913398515635264e-06,0.044998062880981037
0.690358,-2.783589970989866,0.01829904520258946,10.14420656077612,0.794946853856963,-0.021889000527717858,0.5935455243470009,0.12363311474643619,7.9305954850846625,0.5546212965682729,-0.7332377315868431,2.1616628950579226,0.6896908967244254,0.299982130590714,15.242679766903118,2.2010973164732497,-5.209371144062974,60.769061780568,-44.88902109792396,-8.859640243871787,3.517930598406563,3.46591515120345,3.1646449061942707,3.5178894174217894,0.9877173577281743,0.0012949544335610725,0.07499327375440207,0.9982006799033779,0.00011083308924406743,0.04550355318538102,0.9985999261111449,7.635402652816001e-05,0.04507474504512651,0.9991576825616987,3.919669938410427e-05,0.04503500311885061,0.9995070881508309,2.408866335890957e-05,0.045471452758957205,0.9995282500939439,2.3244194776670575e-05,0.0450031807653175,0.9995482791704947,2.2498392702435224e-05,0.04499372262558925,0.9995684710502045,2.1730027547686212e-05,0.04497472254631526,0.9995890468193965,2.0913456575058927e-05,0.04383212280018616,0.999609948184558,2.0058573270898146e-05,0.04498815929299209,0.9996310199896543,1.9187712944904056e-05,0.04499310276856299,0.9996524713200171,1.8282923445969098e-05,0.04499919093692347,0.9996747644997671,1.7285496901696532e-05,0.0450040243651378,0.9996984626871639,1.6211275978055697e-05,0.04499942364721324,0.9997224086631228,1.5163619829692062e-05,0.04499252937869914,0.9997473011899775,1.4043966663897167e-05,0.04497382224613545,0.9997736817010152,1.2793885330572211e-05,0.04383256786839807,0.9998018429595926,1.139754293178466e-05,0.04498701297381785,0.9998321331866169,9.85398226179271e-06,0.04499172746925519,0.9998659652245234,8.05574545895419e-06,0.04499678684199745,0.9999065200005784,5.756280016078689e-06,0.04499829587940496,0.9999616806541769,2.5542324747401546e-06,0.04499803797682731
0.723233,-2.5146670636064594,0.037868390489206843,10.117304339098242,0.7951456467632151,0.020894575523106588,0.598644597135305,0.09451106767743123,8.431686526556382,0.6269806299373997,-0.9044916877093885,4.159397737129646,-0.7860001678773162,0.008728464912710471,15.565791717030665,0.0158269889534667,-5.077576718876738,45.21972322666246,-45.87762683742506,-8.88833767753153,3.536549060481887,3.5363402189613518,3.233969510918985,3.536381619293948,0.9861246703086652,0.0015926874195089456,0.07845880305699204,0.9980838478795739,0.0001168320238041117,0.04558059165044634,0.9985219619846017,7.796412654312009e-05,0.0450782533099077,0.9991185709030895,3.911165860893646e-05,0.045034498072279654,0.9994828523846342,2.4235766196664363e-05,0.04547613360652387,0.9995048401448052,2.3409949138604282e-05,0.045002984297266846,0.9995256015627794,2.2677607715049185e-05,0.04499355991091275,0.9995465499401691,2.1921110035474217e-05,0.04497612786331791,0.9995679338410625,2.111297833395559e-05,0.04353630562960448,0.9995896840129449,2.0264171612793137e-05,0.044986973404965505,0.999611621856159,1.9398133495443757e-05,0.04499294102232537,0.9996339747069598,1.8496613057372158e-05,0.0449993065989134,0.9996572710004828,1.749349928438456e-05,0.045004194742353676,0.9996820433719287,1.6419315235100352e-05,0.04499936040074534,0.9997070323808082,1.5376282314723644e-05,0.04499237472385776,0.9997330419021832,1.4259287794237902e-05,0.04497521980371074,0.9997606763628523,1.300533816280944e-05,0.04353764440427909,0.9997902456119716,1.1597347620923958e-05,0.044985841929815445,0.999822096835924,1.0036350692887985e-05,0.04499156175452738,0.9998577537585079,8.211466015454133e-06,0.044996833007879065,0.9999006515421861,5.868458392154952e-06,0.0449982959225018,0.9999590639497108,2.6167044662537873e-06,0.04499801122833114
0.756107,-2.229060725966641,0.05873383133581408,10.08479591446815,0.8059331534204085,0.08573853154688937,0.5841505695463206,0.04346811860875799,8.943399617830192,0.627500929681233,-1.0714130063438634,5.645960372652028,-2.2941908642490016,-0.28346860619924763,15.072458566034324,-3.029335404378378,-4.457860539535842,1.5905198871695039,-54.778871055958994,-0.37686203996337087,3.5551675184216687,3.5541087046319357,3.3689408220166803,3.382812149199829,0.9840874119126092,0.002037258396056257,0.08208106019931703,0.9979600944969027,0.00012375338267112763,0.04567717063268693,0.9984423042273338,7.965775726777948e-05,0.04508167125949413,0.9990795560159602,3.9014887129406505e-05,0.04503396004392582,0.9994584585273653,2.439385726868306e-05,0.045481156471266944,0.9994812515775207,2.358856728451496e-05,0.0450027844265167,0.9995027337713194,2.2867791460046684e-05,0.0449934003191078,0.9995244280759171,2.2121864252050677e-05,0.044977564753078236,0.9995466124743639,2.1321366698518292e-05,0.04265581369721145,0.9995692059726282,2.0478040316673397e-05,0.04498560030342201,0.9995920060647565,1.961579140240776e-05,0.04499278439441981,0.9996152581288,1.8716578159405224e-05,0.04499943020936968,0.9996395642859597,1.770671452306373e-05,0.04500436461895733,0.999665410392823,1.66329791055901e-05,0.044999290013892475,0.9996914388796159,1.559350119225306e-05,0.04499222224394855,0.9997185633390918,1.4478563091155706e-05,0.0449766470683783,0.9997474557353326,1.3220627519587217e-05,0.042659689955177355,0.9997784452589734,1.1800352998186434e-05,0.044984482941517585,0.9998118763848567,1.0220451067159464e-05,0.04499140047087968,0.9998493866957844,8.367062723573714e-06,0.0449968819845115,0.9998946718771018,5.979665084285306e-06,0.044998295258767425,0.9999563851119543,2.6788377565544418e-06,0.04499798264001646
0.788981,-1.9268207071019259,0.07801465562376389,10.04708237136337,0.8241735478824831,0.15947826315840485,0.5430586839889504,-0.019823306485239004,9.438894771956097,0.5279139242490825,-1.2179616457335065,5.698247455955699,-4.095002924059952,-0.2958576476922298,13.745047172055733,-6.292587609728324,-3.191026333211028,1.585685133468444,-34.755299094183854,-0.1250289767615481,3.57378471789436,3.567379896949106,3.4533832776709064,3.4640387286107086,0.9813416564288865,0.002745755483722849,0.08519427476428018,0.9978283557017815,0.0001317387951211188,0.04579853317960441,0.9983609016515526,8.140257578119576e-05,0.04508496447564719,0.9990406577486547,3.889826730541759e-05,0.04503339990100973,0.999433897972973,2.4560554392684563e-05,0.0454863793452491,0.9994574728518896,2.3778725630983355e-05,0.0450025827061112,0.9994796660068072,2.306776451233909e-05,0.04499324530687182,0.9995020968097649,2.2331266152218225e-05,0.044978994806281564,0.9995250745227492,2.153795161490004e-05,0.041696298013594514,0.9995485064931534,2.0699479475076433e-05,0.04498401589163574,0.9995721666334066,1.9839431349807036e-05,0.04499263462546596,0.9995963172847682,1.894084403228346e-05,0.04499956093195824,0.9996216409290193,1.7923356940360503e-05,0.04500453304927563,0.9996485586635119,1.6851729311258105e-05,0.04499921304701119,0.9996756239229828,1.58149566330884e-05,0.044992073337552285,0.9997038618191976,1.4701519894263986e-05,0.04497806581212374,0.9997340159166993,1.3439818633168216e-05,0.041702744850728446,0.9997664386468497,1.200661212396039e-05,0.04498291195523592,0.999801470230798,1.0406154058615989e-05,0.04499124527230805,0.9998408644594231,8.522236361163459e-06,0.04499693293009158,0.9998885820257647,6.089851337061616e-06,0.044998293797522494,0.9999536444200291,2.740691924936735e-06,0.044997952280300464
